adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,,0,[],,1073356,tt2088703,['US'],en,Big Money,"In the fifth of WB's Potter Family series, based on the characters created by J.P.McAvoy, Pa Potter (Lucien Littlefield) gets a job as a professional divorce-case correspondent. He is hired by a lawyer to make love to the wife of a man seeking a divorce. The problem is that Pa forgets to tell Ma (Lucille Ward) it is all make-believe.",0.8151,,[],[],1930-04-30,0,14,[],Released,,Big Money,False,0.0,0
False,/9JHRruY3yGYYzICLa65vpLAhDJO.jpg,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,161648,tt0061693,['IT'],it,Attentato ai tre grandi,German commandos are dropped behind enemy lines in the Sahara Desert tasked with getting to Casablanca in an assassination attempt on allied leaders.,1.002,/nsdPPrdLM4ubsiIMVyzrJT85CE7.jpg,"[{'id': 47, 'logo_path': '/i7Z9ot2o3N5Sa3HrF09kniFs2y8.png', 'name': 'Constantin Film', 'origin_country': 'DE'}, {'id': 7508, 'logo_path': None, 'name': 'PEA', 'origin_country': 'IT'}, {'id': 12109, 'logo_path': None, 'name': 'Films EGE', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1967-09-01,0,90,"[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Desert Commandos,False,4.9,7
False,,,0,[],,1574890,,['GR'],el,κορίτσια+πρόβατα,"After three days of torturous insomnia, Miriam and Bilia finally manage to fall asleep in a peaceful pasture.",0.0071,/6bs48RDBQRuO3JkAlq2aiMnrXrd.jpg,[],"[{'iso_3166_1': 'GR', 'name': 'Greece'}]",2025-09-25,0,16,"[{'english_name': 'Greek', 'iso_639_1': 'el', 'name': 'ελληνικά'}]",Released,,Girls and Sheep,False,0.0,0
False,,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",http://cinemamalaysia.com.my/film/info/?id=Mistik_41,256006,tt0360799,['MY'],ms,Mistik,"A group of university students are assigned to do a research on the existence of mystic in the Malay culture and present it in a film. So, they choose a secluded island, Pulau Bayu Biru, to do the research. Once there, they experience many weird and scary incidents. The situation worsens when one of the students, Atirah, goes missing. They soon realise that their presence on the island is not welcomed. What will happen to them now?",0.343,/33qs1I6eJBEjwhaQrVPo5OmAef5.jpg,[],[],2003-04-24,0,100,"[{'english_name': 'Malay', 'iso_639_1': 'ms', 'name': 'Bahasa melayu'}]",Released,,Mistik,False,0.0,0
False,,,0,"[{'id': 35, 'name': 'Comedy'}]",,337868,tt0069037,['HU'],hu,Nápolyt látni és...,"Szegedi Anna, a lawyer having just arrived back from Naples wants to divorce his husband, also a lawyer, because since a hot night she has only been thinking of Laczkó, the handsome businessman.",0.108,/sxvdtfGk8knjRfUG1vPMoU4WidD.jpg,"[{'id': 18464, 'logo_path': None, 'name': 'Budapest Filmstúdió', 'origin_country': 'HU'}]","[{'iso_3166_1': 'HU', 'name': 'Hungary'}]",1972-04-28,0,85,"[{'english_name': 'Hungarian', 'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,,To See Naples and...,False,0.0,0
True,,,0,[],http://karissashannonsuperstar.vividceleb.com/,200556,,['US'],en,"Karissa Shannon, Superstar",Playboy Playmate Karissa Shannon in a home sex video with her boyfriend.,0.0,/yJA8SZwar6iMBCjLi9vtvXvGt3f.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-10-06,0,117,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The Kinkiest Celebrity Sex Tape Ever!,"Karissa Shannon, Superstar",False,2.5,2
True,/4Zz7CdZ7wtQDBOFnWBQY3u0CjU1.jpg,,0,"[{'id': 99, 'name': 'Documentary'}]",,1280812,tt22078326,['JP'],ja,日本的排泄美少女 深海あかり,"Excretion overflowing from a beautiful girl's anus. It's both poetic and exciting. Akari Deep Sea is 18 years old. When the eternally fragile girl defecates for the first time in front of her camera, all she oozes with the poop is helpless shame. He smears her with his own excrement, is showered with other people's vomit, and has sex with her after being given a forced enema. This work is a story of the growth of a girl who transforms into a woman by being covered in filth.",0.0,/wsl3IVor7YiXdoBw30MkNJkoljE.jpg,[],[],2005-01-20,0,90,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Beautiful Girl Shitting Japanese Style: Akari Fukami,False,0.0,0
False,,"{'id': 725322, 'name': 'Love Me Once Again', 'poster_path': None, 'backdrop_path': None}",0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,656644,tt0396731,['KR'],ko,속 미워도 다시한번,"Hye-yeong reclaims her son from the boy's father and moves back to Seoul where she starts a business with money that she believes came from her brother. It is, in fact, from Shin-ho--her ex-lover. Shin-ho is driven to backruptcy because of his generousity and his wife pleads with Hye-yeong to leave Seoul for the sake of her husband's piece of mind.",3.5814,/zbWIR916SVqhxcBkWgN8J2bvYCo.jpg,"[{'id': 13434, 'logo_path': None, 'name': 'Dae Yang Films', 'origin_country': 'KR'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",1969-03-21,0,100,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,Love Me Once Again 2,False,0.0,0
False,,,0,[],,593802,,['NO'],no,Frieri,"On a boat in an idyllic setting, Joachim goes down on one knee to propose to Toril, the love of his life. Toril has other thoughts about their relationship.",0.0673,/b3jyzcblI5wLgnAWCOtnEsHSyuk.jpg,[],[],2017-01-01,0,6,"[{'english_name': 'Norwegian', 'iso_639_1': 'no', 'name': 'Norsk'}]",Released,,The Proposal,False,0.0,0
False,,,1,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",https://youtu.be/411M-_X__wI,781781,,['US'],en,Mortimer's First Day,"When Mortimer is sent to claim the souls of pets as an intern for Death Inc. things go terribly wrong when his case is stolen, and he has to fix the mistakes he made.",0.0143,,"[{'id': 146608, 'logo_path': None, 'name': 'New Wonder Productions', 'origin_country': ''}]","[{'iso_3166_1': 'ZA', 'name': 'South Africa'}]",,0,3,[],Released,Death at Your Doorstep.,Mortimer's First Day,False,0.0,0
False,/eTvN54pd83TrSEOz6wbsXEJktCV.jpg,,55000000,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",https://www.mgmstudios.com/the-covenant,882569,tt4873118,['US'],en,Guy Ritchie's The Covenant,"During the war in Afghanistan, a local interpreter risks his own life to carry an injured sergeant across miles of grueling terrain.",5.9495,/kVG8zFFYrpyYLoHChuEeOGAd6Ru.jpg,"[{'id': 47729, 'logo_path': '/bAxh897TGgdR0Py6wdd0UuE147Z.png', 'name': 'STXfilms', 'origin_country': 'US'}, {'id': 2900, 'logo_path': None, 'name': 'Toff Guy Films', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-04-19,21948551,123,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Persian', 'iso_639_1': 'fa', 'name': 'فارسی'}]",Released,A bond. A pledge. A commitment.,Guy Ritchie's The Covenant,False,7.731,2925
False,,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}]",,70207,tt0326814,['US'],en,The Crooked E: The Unshredded Truth About Enron,"Brian Cruver, an ambitious 26-year-old lands a job at Enron. As he assimilates to the company's get-rich-quick mantra, spending sprees and wild corporate ""gatherings"" become the norm. But when Enron files for bankruptcy, Cruver discovers he's just a pawn in a failing game of corporate greed--one that made the rich richer...while the rest lost everything.",1.8074,/xOcDA4SzbZTngyicEQKFcFWek7k.jpg,"[{'id': 8589, 'logo_path': None, 'name': 'Robert Greenwald Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2003-01-05,0,100,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"The Rich Got Richer, The Rest Lost Everything.",The Crooked E: The Unshredded Truth About Enron,False,3.8,6
True,,,0,[],,1377546,tt1013581,['US'],en,Fresh Outta High School 4,"Today, We're Introducing The Class Of 2007 And They're About To Get Fucked Like Seventh Heaven. It's Directors Mike Adriano & Greg Lansky At It Again As They Round Up The Juiciest Bunch Of High School Graduates That They Can Find. Skyy Cherry, Leah Jay, Kissy Kapri, Rachel Roxxx, And Riley Winter Are This Year's Top Ranked Girls, And They're About To Be Screwed Like A Plate Of Rotten Food. So Grab Your Pen And Take Some Notes, Because There Are Just Some Things You Can't Learn In School!",0.0,,"[{'id': 6121, 'logo_path': '/1haoAABwAdQcRT3DjV2thb33XG9.png', 'name': 'Digital Sin', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-05-01,0,149,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Fresh Outta High School 4,False,0.0,0
False,,,0,[],,1555846,tt0134840,['IN'],hi,Nazneen,"To escape an arranged marriage, a dreamer flees to Bombay, only to become obsessed with a lifelike statue of a beautiful woman that magically comes alive, leading everyone—including the law—to believe he has gone completely mad.",1.4175,/tH39woSWpLYgKgRaQpDq9Z4i9XA.jpg,"[{'id': 211842, 'logo_path': None, 'name': 'All India Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",1951-08-11,0,126,[],Released,,Nazneen,False,0.0,0
False,/d4oQqV6flvSfqoGdOSIwUlonhGO.jpg,,0,"[{'id': 10751, 'name': 'Family'}]",https://www.scanbox.com/da/movies/mira/,1555986,tt38453860,['DK'],en,Mira,"Mira, a twelve-year-old girl, loves to make arts of recycled trash and spends hours together with her best friends Naja and Louis. One day everything changes when Naja becomes best friends with the new cool girl in class. Suddenly Mira feels left out and starts to wonder if she can stay true to herself, when everything and everyone around her seem to be changing. Should she skip her upcoming arts exhibition and instead try to be more like the other girls in class, talking about love and falling in love? Growing up can be a challenge sometimes…",0.1912,/rSJvE2k6zV5FvAgOEM0jKbmcmD1.jpg,"[{'id': 51068, 'logo_path': '/9mPkOd6AmUGn9QQe9R52iQ92NG0.png', 'name': 'Toolbox Film', 'origin_country': 'DK'}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}]",2025-12-11,0,85,"[{'english_name': 'Danish', 'iso_639_1': 'da', 'name': 'Dansk'}]",Released,,Mira,False,0.0,0
False,,,0,"[{'id': 18, 'name': 'Drama'}]",,1279332,,['RU'],ru,Опен-эйр,,0.174,,[],"[{'iso_3166_1': 'RU', 'name': 'Russia'}]",2012-01-01,0,16,"[{'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Open Air,False,0.0,0
False,,,0,"[{'id': 18, 'name': 'Drama'}]",https://distributionwithglasses.com/construccion-de-un-sonido/,963968,,"['CL', 'ES']",es,Construcción de un sonido,A couple prepares a meal for their guests. The apparent tranquility of the night will be altered when she goes out to buy soy sauce. “The construction of a sound” is a sensory experiment that seeks to break the way we watch a film.,0.0645,/ddEp4g6paZkYzuGqhtTaD8csxR.jpg,"[{'id': 173615, 'logo_path': None, 'name': 'Niños Grandes', 'origin_country': ''}]",[],2021-11-24,0,18,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,The Construction of a Sound,False,0.0,0
False,,,0,"[{'id': 36, 'name': 'History'}]",,510322,tt5751576,['DE'],de,Alter Film wird wieder jung,,0.4419,,[],"[{'iso_3166_1': 'DE', 'name': 'Germany'}]",1971-09-08,0,0,[],Released,,Alter Film wird wieder jung,False,0.0,0
False,,"{'id': 1328246, 'name': 'Apartment Wife Collection', 'poster_path': None, 'backdrop_path': None}",0,"[{'id': 18, 'name': 'Drama'}]",https://www.nikkatsu.com/movie/25098.html,947905,tt0223091,['JP'],ja,団地妻　昼下りの悶え,"A young couple and his wife's sister live in a housing complex. When her wife becomes suspicious of the relationship between her husband and her sister, she falls into an unexpected trap.",4.1513,/a5beAY0gniQh7A5qlYVt2qTF8eo.jpg,"[{'id': 955, 'logo_path': '/5xnXD3PJI1HqOJceSAKZ3fDqO1V.png', 'name': 'Nikkatsu Corporation', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1972-08-05,0,67,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Apartment Wife: Agony Afternoon,False,10.0,1
False,/scnnlryuAyDjW8XQRslJg9UxJPh.jpg,,0,"[{'id': 18, 'name': 'Drama'}]",,612195,tt10380980,['TW'],zh,大餓,"30-year-old Ying-Juan, who weights up to 105 kg, works at her mother’s childcare centre and has a hard time until she meets Wu, a deliveryman who bears a checkered past underneath his radiant smile. Encouraged by Wu, Ying-Juan finally decides to lose weight. Just when things are getting on the right track, devastatingly, Ying-Juan’s passion for cooking seems to be fading due to her over-aggressive diet.",2.0308,/d0nR9CExSEhlQcSzZ99F2NNudGY.jpg,"[{'id': 175657, 'logo_path': None, 'name': 'While Films', 'origin_country': ''}]","[{'iso_3166_1': 'TW', 'name': 'Taiwan'}]",2019-11-15,126,90,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,Heavy Craving,False,8.0,3
False,/7VNBpuzmH782hY60iYOwhZvBFz0.jpg,,0,"[{'id': 28, 'name': 'Action'}]",https://www.njpw1972.com,870607,,['US'],en,NJPW Wrestle Grand Slam in MetLife Dome: Night 1,"NJPW Wrestle Grand Slam in Metlife Dome 2021 is a PPV from New Japan Pro-Wrestling.  It is a two-night event in itself on 4 and 5 September 2021.  The event was earlier scheduled for 29 May. But the state of emergency was imposed in Japan due to COVID-19.  The first part of Wrestle Grand Slam (in Tokyo Dome) took place on 25 July 2021 from Tokyo, Japan.",2.3838,/f95yFXAmg16w4IV3FmeSNid33C5.jpg,"[{'id': 20586, 'logo_path': '/4f94wrozPi4a61Ft6tKpSE3r8g7.png', 'name': 'New Japan Pro-Wrestling', 'origin_country': 'JP'}]",[],2021-09-04,0,229,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,NJPW Wrestle Grand Slam in MetLife Dome: Night 1,True,0.0,0
False,/yevp8vqJSDc5HpeALadYaWjCxXB.jpg,,0,"[{'id': 35, 'name': 'Comedy'}]",,1212807,,['FR'],fr,La Sacraie Craie,A man wakes up thinking he has superpowers.,0.0143,/41M6fHRWpxkLw8as0tm5rXZ5pxN.jpg,[],[],2023-11-13,0,7,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,La Sacraie Craie,False,0.0,0
False,,,0,"[{'id': 18, 'name': 'Drama'}]",,78875,tt5544560,['US'],en,Poomazhai Pozhiyudhu,,1.3844,,[],[],1987-02-19,0,0,[],Released,,Poomazhai Pozhiyudhu,False,0.0,0
False,,,0,"[{'id': 18, 'name': 'Drama'}]",,885419,,['US'],en,Super Patriots and Morons,"The dictator, an iron-fisted leader intolerant of opposing political views, sees non-believers of his rule as enemies and fronts for imperialists who have to be stopped. He summons his number-one henchman, Bazooka, and dispatches him into the streets to find out what is happening and what the people think of him and his government, while in the streets the citizens struggle for their voice to be heard.",0.0,,[],"[{'iso_3166_1': 'ZW', 'name': 'Zimbabwe'}]",2007-01-01,0,52,[],Released,,Super Patriots and Morons,False,0.0,0
False,,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}]",,469245,tt0149907,['US'],en,Blue Rodeo,"Maggie Yearwood moves to a new town to be near her son, Peter, who has gone deaf as the result of an accident and is now attending a special school. She moves into a small house next door to Owen Whister and soon falls in love with the cowboy, who harbors a dark secret...",1.2291,/2zxXgzN5ujgrfjmQkWXO63g5XNU.jpg,"[{'id': 8476, 'logo_path': None, 'name': 'Lakeside Productions', 'origin_country': 'US'}, {'id': 4898, 'logo_path': '/nm8d7P7MJNiBLdgIzUK0gkuEA4r.png', 'name': 'CBS', 'origin_country': 'US'}, {'id': 1957, 'logo_path': '/pJJw98MtNFC9cHn3o15G7vaUnnX.png', 'name': 'Warner Bros. Television', 'origin_country': 'US'}, {'id': 186220, 'logo_path': None, 'name': 'Paul Lussier Company', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-10-20,0,88,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Blue Rodeo,False,3.75,4
False,/dT1bXXEd7cfuVsB7CMvOKYiRZWl.jpg,,30000000,"[{'id': 35, 'name': 'Comedy'}]",https://www.amazon.com/dp/B0CMSHFQ15,1007826,tt21434318,['US'],en,The Underdoggs,"Jaycen 'Two Js' Jennings is a washed-up former pro football star who has hit rock bottom. When sentenced to community service coaching the Underdoggs, an unruly pee-wee football team in his hometown, he sees it mostly as an opportunity to rebuild his public image. But in the process, he may just turn his life around and rediscover his love of the game.",3.396,/haFB89tlAcex3WHuy3trtp1yhwt.jpg,"[{'id': 179870, 'logo_path': '/xGvDDGCYvS8tZrrGcaOCJxz2lef.png', 'name': 'Death Row Pictures', 'origin_country': 'US'}, {'id': 114690, 'logo_path': '/dP4q0910XaQmW6WsDGNaAyZDK8J.png', 'name': 'Khalabo Ink Society', 'origin_country': 'US'}, {'id': 79423, 'logo_path': '/2MxXCP5O86LZHYCILLLYwe6yWHa.png', 'name': 'SMAC Entertainment', 'origin_country': 'US'}, {'id': 179871, 'logo_path': '/uOX81wWZeoj2hq3lJBJbbT8OMM6.png', 'name': 'Panoramic Media Company', 'origin_country': 'US'}, {'id': 210099, 'logo_path': '/g5oRCNCi8kNVb8gEoSoIcqkhjmR.png', 'name': 'Amazon MGM Studios', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2024-01-25,0,96,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,From blunts to runts.,The Underdoggs,False,7.0,188
False,/jNFHtD1vSPxLc2kdoNGIUuuu015.jpg,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 14, 'name': 'Fantasy'}]",http://www.itnfilms.net/catalog/H.P.-LOVECRAFT'S-MONSTER-PORTAL,891931,tt14157332,['GB'],en,Monster Portal,"A young woman inherits her estranged father's estate after his mysterious death. Once she and her friends arrive at the mansion, they discover that the home is on an old cemetery, which has the power of opening a portal to another realm, which contains the creatures foretold to the world by writer H.P. Lovecraft.",1.9268,/8R7LbNCvDMFq3dCGaVbH6tPHd69.jpg,"[{'id': 155744, 'logo_path': '/qwVw2UPwBOQZkhOb3LyHgID5xKQ.png', 'name': 'Jagged Edge Productions', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2022-01-29,0,80,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Monster Portal,False,5.6,98
